Order_code,Cost,minPrice,maxPrice,avgPrice,sdPrice,Start_dt,end_dt
t56583m,11474,9500,45000,23137.4628,8714.951691,1/11/1901,6/2/2028
q79418a,38605,10600,40999,23036.5536,5763.32021,11/19/1954,2/4/2020
f99986p,21698,19900,38900,30393.3125,5955.440325,2/15/1966,3/3/2028
s35320a,28424,15800,39100,21478.2857,4504.295036,2/15/1984,5/18/2028
i65289n,33875,14990,39200,26113.9474,6937.730749,1/1/1907,7/1/2018
y61985z,35324,14750,44444,26512.5,9858.566396,5/14/1940,1/12/2021
m43871g,37821,14900,59999,29306.5,11927.2199,1/4/1909,6/4/2029
w59674m,31958,13990,43500,26245.9643,7614.401175,7/11/1933,5/3/2025
j74585l,19147,15000,32600,26429.6111,5065.594428,1/20/1985,4/25/2025
c63858a,33517,8999,49500,28766,8022.216143,3/11/1966,5/6/2022
s95645c,26065,13500,36500,25757.8065,5305.74053,8/26/1980,5/18/2025
p99778w,44832,13500,46100,30903.5455,7435.495109,11/5/1905,1/24/2020
x50770k,24467,14499,47900,30761.7895,8455.285127,6/7/1993,2/9/2026
n56125p,23599,17500,39500,31653.5,5693.351408,10/12/1959,4/1/2020
g64765f,33523,15595,37500,25227.3889,5857.873734,12/7/1905,2/6/2029
i23463o,26296,22500,36999,30671,4498.607062,5/11/1986,2/3/2019
j51242y,32400,21490,37500,27972.8571,4212.502528,6/28/1910,5/6/2020
u27574r,30459,14500,38999,30082.3478,5415.331453,9/3/2009,3/19/2018
d98892o,39182,11540,42500,26383.2424,6340.988442,2/23/1942,8/28/2020
q80058z,33582,8000,33800,10360.8696,5022.535228,11/25/1937,4/21/2024
j52126w,66531,27500,91900,66936,21305.63083,1/22/2005,5/11/2030
t44414n,7381,5300,13750,8134.3636,2240.207226,11/6/1969,6/20/2025
n63616k,4086,2450,10900,7151.6615,1653.419238,8/10/1922,9/6/2029
h61320w,3626,1800,11999,6900.6,1614.338298,4/24/2002,2/2/2018
q46174c,6606,160,13900,6730.7917,1648.769747,2/21/1953,5/27/2024
n53361b,6019,1900,10750,6871.8933,1437.90953,3/7/1958,5/14/2030
m12757a,5945,1850,10990,6375.967,1549.319443,9/24/1919,8/23/2030
d90297v,6956,3500,9900,6304.2414,1576.482283,11/27/1995,9/27/2021
i12192z,6223,3990,9490,6299.6316,1343.825694,5/15/1979,5/23/2021
q59916d,4869,4100,8950,5856.5789,1166.989664,12/7/1982,11/23/2028
p96073v,3644,2200,9150,5583.2222,1724.270137,4/8/1916,9/12/2029
m25587t,5569,3690,6590,4982.2632,816.1053107,11/3/1994,9/9/2028
w70877o,23046,4850,41500,10277.4375,8368.811355,7/20/1914,12/18/2025
m86854c,7177,5200,16900,8624.6782,2584.991894,10/23/1916,4/12/2022
c57965g,838,126,15990,8240.0301,2380.386423,4/14/1954,7/7/2025
d95581b,8458,500,16500,8519.8532,2410.986145,2/18/1986,5/20/2022
f52679q,10422,4300,13990,8385.3548,2112.905972,3/1/2001,9/7/2024
j18274f,11866,117,13500,7656.527,2242.325749,12/26/1904,11/11/2025
u79567u,9351,4444,13800,7966.0519,2166.006091,4/10/1938,9/5/2027
r57978d,8424,3000,12989,7604.3125,2033.360495,2/14/1964,3/27/2022
b81391f,6920,5300,11500,7610.7826,1569.40368,2/27/1943,6/27/2030
v52623n,4400,3990,10900,7657,1819.310584,7/14/1990,5/5/2020
g57983x,5693,3000,9500,6071.5,1662.685403,10/26/1961,5/26/2025
k88855y,6944,2900,9500,5862.2727,1824.404739,11/25/1950,6/7/2026
a42660k,22525,7680,23500,12703.1373,3514.553016,2/17/1941,9/9/2026
s96153j,8862,5990,21000,12043.5512,3361.036943,5/24/2011,1/12/2029
m94743p,12374,950,23000,11608.8413,3279.235063,7/16/1994,11/18/2019
u27481v,6217,1750,22750,11412.0194,3102.138825,1/12/1985,5/17/2018
t46027i,14717,3000,20999,11608.3032,3187.702078,8/10/1940,10/22/2025
n84879g,14924,250,20999,11932.8862,3480.010275,4/8/2003,2/1/2022
f87228b,9140,6350,16450,10735.8544,2336.67511,5/3/1990,1/13/2022
f56043t,17244,2799,17900,10807.679,2727.850245,3/13/1900,4/22/2029
s96313t,17812,6750,18500,11091.2807,2650.01878,4/23/2014,9/18/2030
b19933q,14693,5900,38990,10940.4872,4321.113632,2/3/1985,11/24/2023
a21125c,19892,3050,33890,9282.4186,3211.827282,12/7/1947,1/21/2028
m84648y,46482,9499,47000,16412.9474,5908.805779,5/7/1901,2/8/2021
k64456l,8233,6000,28500,14644.6622,3422.686132,3/9/1922,2/25/2020
x19328f,27382,6300,28300,14317.431,3264.485966,9/26/1967,2/4/2023
s26112a,19879,4500,56000,13839.2558,4246.513881,3/9/1996,5/13/2021
o42198q,25075,6800,29350,14085.0806,3614.703619,12/27/1904,12/20/2026
y92762h,18484,5050,27777,13390.3554,3339.183712,2/22/2001,12/22/2018
p63078t,27940,4799,38500,13134.6897,3770.168094,2/26/1966,9/2/2026
t14449f,11979,5800,21490,12112.0656,2735.93802,12/10/1959,8/9/2026
p61897n,14410,6000,15900,9609.5246,2750.257977,3/14/2007,6/26/2021
t52341c,12760,5300,18950,11254.881,2796.802598,3/28/1977,12/22/2030
j35864e,11753,4900,17000,9829.1548,2710.064445,5/8/1919,6/17/2029
d57539h,21528,9990,27900,17046.5417,4581.84286,3/21/1915,10/21/2027
t96375b,12559,10000,31100,16617.1912,4392.729579,8/26/1987,8/18/2029
j95283l,13237,7900,35000,17176.2521,5350.969222,1/17/1946,7/23/2022
h76363g,15497,2990,35000,17523.8603,4853.113309,10/15/1906,10/18/2018
u75215x,31867,8990,32900,17761.5854,4302.230509,11/26/1952,1/9/2025
y40344d,32365,8000,38000,16617.3051,4637.11249,6/6/1966,11/21/2025
a41659z,20979,4220,28850,16858.736,3929.309845,1/19/1963,6/21/2018
c88252f,27286,5999,35890,16620.5917,5143.139985,2/4/1907,5/19/2030
t51051i,27851,7200,28900,16337.1807,3525.62785,2/9/1923,6/12/2030
r26733w,2029,249,25900,15071.2057,3828.176055,1/24/1959,4/12/2025
c15320f,20364,5350,26990,12528.061,3502.852907,12/15/1932,7/12/2026
x22412w,23711,14200,27500,20185.2353,3515.580406,7/9/1993,8/21/2018
s53294t,7091,5500,32999,18618.975,4254.813783,3/24/1955,12/8/2023
h31282p,12322,2000,26990,18035.4154,4428.573797,1/17/1945,2/22/2021
q56815v,6393,5500,28750,17549.4196,3969.00455,1/19/1980,6/18/2028
o75957h,12530,9990,29999,17172.5155,4143.922444,11/6/1956,11/12/2027
u29865f,19264,9000,32400,16744.451,4538.462551,12/2/2017,4/25/2026
z91389m,24329,7700,32900,17676.1429,4899.57081,6/26/1916,8/6/2027
c52850r,3463,1200,23900,15462.0612,3850.655303,1/25/1959,5/7/2024
s28965z,9529,7950,27990,15615.875,4532.646921,9/11/1954,10/15/2030
k68757n,16566,1200,25950,15322.9839,4044.323252,6/12/1934,10/13/2018
w19145l,8441,3850,25500,13562.2656,4007.036402,5/18/1952,3/3/2020
e15915h,44279,16500,46500,26156.625,6450.835371,8/5/2012,5/4/2029
x99737e,49396,14999,49400,24282.9,6501.189201,5/27/1938,2/20/2024
g69416i,45692,12100,47900,22606.4409,5804.100987,11/27/1975,2/27/2024
h31457j,45170,400,65000,22314.2905,6823.542232,12/5/1904,1/27/2027
z56231m,15111,12450,37500,23265.4533,5085.53969,10/13/1958,6/16/2025
l61994c,37540,12000,48900,22641,5684.350566,1/9/1956,2/4/2029
q27543p,14080,7000,41000,20224.1923,7677.56299,6/12/1977,8/19/2020
n87930z,27004,10999,39699,21131.0769,5661.523483,2/14/2007,4/26/2018
c71673e,22743,11499,34500,21427.0706,4491.71737,8/3/1914,10/9/2019
d63472i,13347,10800,40500,20707.781,5138.755332,7/17/1954,8/9/2023
s79439o,41069,6000,50000,16853.2525,5392.098978,4/9/1998,4/18/2021
z17172c,30611,13999,33800,24642,6804.072247,3/3/1981,2/12/2030
i66981n,22648,15000,35700,26463.2609,5785.995688,9/14/1985,7/24/2024
p61849a,18124,13200,48500,24459.2759,8189.135161,7/20/1931,3/22/2026
y18283u,23163,350,44900,18011.6,10550.39413,4/4/1905,4/9/2021
p52528k,20537,6000,41500,25478.4103,6216.504549,5/12/1919,10/4/2020
p38642e,36629,15500,42000,24728.4375,6909.136663,12/4/1911,8/24/2018
k90660g,21515,16600,35900,21441.6818,5335.775401,9/12/1934,3/8/2020
e71492i,21043,9499,35350,22982.6667,6022.111221,3/13/1921,4/23/2029
o67215a,14957,12000,40950,22869.9024,6684.611494,9/14/2009,10/2/2025
g80024n,13940,6390,31400,19257.1346,4798.334819,9/27/1944,3/28/2020
f21989v,24274,15800,29999,23336.1818,5283.334017,3/15/1966,7/13/2025
d44141c,19562,16490,34990,24370.7143,5541.624372,5/3/1968,9/28/2022
w32689l,32973,14100,36000,23768.875,5982.36875,11/6/1978,11/28/2028
f98132e,55380,11000,69999,23306.6579,9779.887208,2/9/2009,9/5/2027
p83761w,25007,13990,34450,20630.35,5674.496808,8/25/1954,5/16/2028
q33785m,31640,12150,37800,20280.3158,6577.241231,9/4/2000,11/13/2023
w66436p,39709,14000,42500,25295.7368,8196.886622,10/5/1910,8/21/2021
b32433q,19051,14980,34700,23643.3333,4634.635788,4/24/1941,9/12/2019
t32724w,16867,13500,26700,20621.625,3960.216801,9/14/1935,6/17/2018
u75683d,33865,19500,42000,25783.7692,6968.270265,3/14/1987,5/1/2024
i69766i,42513,18500,42900,28584.6316,6482.732605,11/3/1970,1/8/2028
r34495m,30184,18490,51000,28578,8166.717441,11/5/1932,10/13/2029
y59452q,42983,14000,54990,32723.0345,9373.407361,12/4/1966,6/2/2018
b64760a,41622,17800,58500,35683.7429,9566.024059,7/7/1915,5/8/2020
p54048t,42364,18500,54900,35268.5833,8329.458806,8/18/1973,3/7/2023
j55453l,39640,17999,50490,34166.4231,9616.041866,9/21/1976,8/22/2020
x79711i,20664,16100,38000,28273.4375,4956.990033,1/3/2014,10/25/2026
f66550u,34583,14999,38700,25622.5075,5300.222427,3/10/2007,6/21/2024
p64722h,43253,523,50000,28574.0606,11274.91456,11/22/1904,9/17/2023
f52964p,22812,14550,44000,29164.75,10012.85402,5/17/1920,3/2/2021
u45210i,22714,17450,45975,32476.15,7008.861357,7/3/1915,9/19/2019
q10148n,21066,20000,49990,30957.8261,6590.199546,2/9/1968,5/2/2029
u76475i,25768,9500,54900,27539.1795,7885.565905,11/3/1985,5/28/2030
s90998c,22325,11950,39500,28927.3125,7497.689183,10/26/2014,7/5/2025
g59782j,22586,19800,49800,32364.4615,7494.282863,1/23/1934,2/15/2024
s18752c,29817,16900,37000,27743.6667,5910.676754,10/6/2006,12/19/2018
z30460t,31772,17500,45999,33197.7143,7157.48873,12/13/1951,5/2/2026
r85861l,24165,23750,50000,36463.4545,9807.262201,12/22/2011,7/3/2021
a31244i,37455,23500,51000,36440.2353,5913.580507,1/8/1979,4/14/2024
d14769s,53643,36675,88500,53694.5385,18458.93293,3/13/1997,8/7/2028
w66715h,41893,32500,77500,44982.0714,14238.91298,7/23/1993,6/27/2030
x31576q,8380,6250,9900,8059.7692,1037.166566,3/3/1935,9/20/2018
o91310u,9858,1600,10900,7414.6522,2152.521931,6/24/1911,2/12/2019
x38361x,6041,4650,12749,8204.9318,1750.589185,4/9/2016,3/11/2026
p39714i,13042,4700,13900,8271.1148,1869.771956,5/4/1968,2/28/2022
q37520s,2651,235,12900,7966.3793,2139.439266,10/26/2017,7/17/2025
b30329a,6610,4950,10250,7670.7885,1317.680543,9/25/1955,2/4/2028
c95281v,6610,3650,10900,7046.2222,1567.768161,10/24/1973,1/23/2026
m22288p,4123,4100,9400,6432.7727,1321.075661,8/11/1991,11/4/2022
g86180t,12855,5995,13800,10459.2727,2129.774149,1/27/1950,1/9/2025
e69326t,8382,5990,18000,9545.748,2447.885608,10/22/1913,3/4/2021
r48442e,12612,156,15490,9721.8815,2743.02255,4/6/1935,1/28/2026
d19181h,11606,2500,15800,9266.1194,2570.735974,5/16/1927,3/23/2019
h45197y,854,139,16999,8942,2362.678122,11/19/1988,12/13/2020
u44691z,10171,4000,15199,8351.6531,2763.966542,5/22/2017,10/4/2024
j44375g,11135,5150,15450,9082.4074,2635.024411,10/6/1993,4/5/2023
y35521m,8019,5350,8799,7621.0833,1089.339437,10/11/2001,8/3/2026
p50986a,14934,9999,18900,14353.3571,3435.398139,12/19/1992,8/5/2024
p98713d,6224,4450,24900,13194.0111,3912.416376,11/3/2014,7/12/2024
w81120e,10552,7100,21800,13253.9161,2935.79794,4/14/1945,3/3/2025
q87354r,11968,235,33000,13339.3524,3909.809965,11/5/1947,2/13/2018
s72860l,17911,132,23000,13109.5341,3932.54111,6/13/1927,7/15/2020
h95256u,10531,7500,19000,12394.0722,3019.207236,3/5/1999,4/17/2025
s61643n,17387,6999,17500,12016.0625,3072.209929,11/20/1916,6/2/2018
t69199l,13244,6800,18800,12668.375,2769.619473,9/27/1985,4/6/2019
e32084u,12094,7790,20990,12885.4667,3167.748514,5/3/1981,10/25/2019
x47536x,11538,7450,16840,11025.25,2687.298213,7/27/1939,5/3/2024
h74936j,9163,6500,15650,10493.35,2226.77815,10/12/1996,2/1/2022
h35998l,8119,1100,17190,9130.2,3460.731326,7/12/2017,3/18/2028
e23561z,11356,8199,25000,16861.125,3542.512052,12/3/1951,3/13/2028
s46772b,13582,8999,43900,16795.4785,4326.078063,11/5/1946,6/13/2018
a61577l,19957,7900,34900,16505,3857.767997,5/24/1949,10/27/2027
f34123i,26001,9800,27500,16096.1364,3752.124827,3/15/1910,10/17/2025
b41311i,11597,8800,49999,15971.2951,5371.574011,1/20/2011,5/20/2023
u77736u,22316,8299,41499,15233.75,5738.653047,7/19/2014,8/7/2023
b13569j,14424,10500,21650,14073.1429,2947.482651,12/15/1931,12/9/2027
b41654m,18686,9950,19900,13587.125,2829.084787,11/18/1997,12/10/2026
c25228g,10781,8450,31900,12903,6320.041508,10/27/2000,10/2/2028
t23372q,16882,3950,22550,10951.5,4361.46783,2/28/1956,11/17/2022
r49526t,12221,9700,28250,15429.0833,5356.669915,3/1/2003,9/28/2023
y42120d,18724,12800,40990,19223.5366,5571.777735,11/9/1928,5/19/2030
t49226q,10145,220,36900,18797.6797,5754.551303,7/4/1933,3/17/2027
s86117x,28608,7000,45600,16981.8341,6317.343488,9/28/1943,12/25/2018
e35895y,19886,398,63000,18700.128,6355.144978,5/8/1968,11/15/2027
p16275g,9849,9300,39151,18771.2326,4612.542793,1/16/1986,6/3/2023
x20448c,32836,9700,34990,19712.1429,4851.741537,10/16/1985,3/19/2018
e64092r,28136,9000,29800,18450.4894,4624.920047,5/1/1963,1/12/2019
z66149m,29733,8500,29999,18534.5349,4818.754111,2/5/1916,5/2/2021
r61286p,20417,475,24900,16784.25,6030.065728,5/13/1966,12/9/2029
g98255g,17230,10590,27600,17058.56,3604.968938,9/17/1916,10/8/2028
d97731x,9832,2050,23900,13850.2281,4191.913904,3/1/1992,1/16/2025
q58481p,17806,13330,27700,19607.0192,3744.726402,5/18/1938,4/3/2019
r12922v,1679,225,38750,22086.2903,4906.860363,10/20/1953,3/7/2023
g40773y,23254,12950,38490,21600.9792,4904.053088,3/16/1997,5/7/2020
o33826p,7509,339,32900,20330.968,4567.8043,9/19/1952,6/1/2030
t55534h,27479,12000,36500,20254.2208,4582.436576,8/9/1945,8/20/2026
l92137e,4544,320,43999,19084.3818,6498.645866,5/1/1908,6/16/2029
z70744v,23721,308,29795,18131.1905,4853.493912,5/12/1998,6/4/2024
a12752c,26106,9390,26650,20035.3333,4239.356964,9/2/2008,3/7/2018
b54324s,14324,11500,26500,18662.4375,4258.998018,6/28/2009,9/23/2022
v58819v,14259,8000,20500,14769.3529,3607.075024,10/19/1946,11/3/2028
o55021a,12675,4500,24500,13995.4444,4346.823415,3/27/1998,7/8/2030
i52134e,41146,11200,52500,25689.9565,6606.331485,3/5/1937,11/28/2028
l43344w,25473,290,49900,27217.2887,7852.462232,9/5/1932,10/20/2021
v79576k,12930,319,60000,25420.2763,7257.704486,4/1/1994,12/25/2025
u48464z,31426,397,53999,25369.3507,6604.507014,3/19/1919,10/9/2022
u40280p,11149,517,37999,21505.8276,7998.049837,3/28/1980,12/5/2027
x58733w,18828,4500,42900,26083.2459,6805.754825,2/25/1988,10/18/2025
g21445l,3766,644,36500,24408.0732,6899.121748,12/13/1941,7/9/2020
f66017s,22572,17500,35500,25961,4686.613618,4/21/1912,6/3/2024
j21949u,30517,15700,35000,24056.5333,4758.540124,9/14/1913,3/27/2029
z58522z,17729,12000,43900,24863.5294,6883.747219,10/6/2013,12/13/2025
o87561v,15883,8050,33900,20171.3774,5523.989528,6/7/1973,1/9/2028
r21669a,21393,14900,41888,27384.3929,6893.469396,5/8/1933,10/2/2027
q44966q,28730,14999,46200,26048.4722,8528.860421,5/20/1995,11/6/2019
d67420o,16060,14900,38900,25412.0769,7131.965895,11/24/1929,9/18/2022
o13178o,26695,13498,42500,25252.4828,6631.185355,8/10/1902,3/17/2024
b56174h,24425,19900,38490,27701.3,5651.772785,5/25/1994,3/16/2020
f67595d,39409,15400,43900,28857.95,6311.077709,4/7/1903,5/2/2022
j74627t,27971,17750,39990,27469.5667,5671.881867,10/2/1994,12/23/2020
s77470u,26358,18990,44000,26557.2308,5597.554711,5/16/1906,9/24/2020
g51328f,36597,18900,42999,27581.4483,6214.385278,1/16/1916,6/7/2023
t53765q,19102,19000,38900,26507.2941,5649.62012,10/11/1970,12/9/2025
r32390y,23799,22000,47900,31341,8643.161883,4/2/1932,11/4/2018
c63597z,54588,3500,58900,31955.9677,10781.22314,9/24/2006,3/6/2019
m42171v,38427,22870,51500,33778.7895,7661.69239,7/6/1986,6/12/2024
e20794r,26120,23000,64999,34902.9231,11886.16743,4/16/1919,7/28/2023
z42071p,24688,22990,49999,38929.5,8429.167065,2/5/1929,9/8/2029
h53798z,59823,17000,64900,35128.5625,16252.59316,8/15/1954,5/28/2021
p61368k,10832,600,42900,28537.0714,12642.55501,7/21/1925,1/11/2026
r75553w,30275,639,68500,34526.5417,16512.7186,1/1/1905,10/18/2021
p41048z,64560,18250,69900,33941.4615,14056.99402,12/28/1912,11/10/2024
k27294h,45517,17000,74630,38426.2143,17390.22653,6/10/2013,5/12/2021
q79486e,48506,21799,49999,32561.5455,7889.912643,4/8/1944,9/14/2022
o26261g,48359,25500,83900,38970.2727,16520.4725,11/25/1915,3/21/2023
l51872u,9483,225,13200,7844.76,2414.971342,4/14/1910,9/20/2030
r79814o,10634,600,13000,9025.6829,2649.100919,3/7/1966,4/23/2030
g39037d,10517,5990,12900,8955.4327,1564.533543,2/18/1966,1/2/2025
a97022q,10178,128,15500,8944.2742,2351.613778,3/22/1901,12/17/2022
v71261m,9185,5999,10500,7831.8462,1341.200888,6/1/2015,10/20/2024
p10847p,4609,209,15650,10321.84,3208.507662,3/8/2005,2/24/2024
d93665t,16316,4700,17250,11393.65,3297.129948,10/25/1937,10/13/2023
u13371z,13022,123,18500,10881.253,3389.508696,1/20/1948,2/24/2020
g73831v,12352,1800,27500,10843.5971,3349.763816,8/19/1918,9/12/2019
t35835r,13841,5500,18000,10090.5085,2233.588117,11/13/1958,7/21/2025
g99278b,13355,6950,13750,9812.3077,2163.480649,7/10/1910,1/23/2021
q49653p,8791,6290,19900,13432.4375,4153.240948,1/7/1942,5/23/2025
h70338v,9236,6500,24750,15190.15,3914.98379,8/16/1933,2/5/2030
u17043o,6995,181,27900,14572.4946,4264.331706,10/19/1922,3/3/2022
y46244h,13993,273,23900,13703.9061,4214.045494,3/20/1950,2/5/2030
u70892g,17626,245,31990,14723.5366,4254.765963,10/3/1997,7/3/2019
z74828b,17944,4590,19950,13942.5769,3768.593731,7/14/1952,3/7/2021
j14663z,13482,9400,17190,14082.4375,2991.177297,12/5/1939,2/6/2020
a54284g,2106,1500,24990,17314.375,5638.796379,4/28/1907,1/21/2020
q34473r,13287,12450,29888,19147.0702,3524.678061,8/13/1907,12/12/2023
l38288e,27911,2000,43550,18982.683,4861.597551,9/26/1902,7/20/2019
c17133j,13143,255,29750,18273.9945,3715.868612,3/8/1933,4/13/2019
w79336v,21938,243,40000,17892.9565,4943.612531,12/17/1911,2/19/2021
h14563f,13726,12000,28000,18738.0811,4424.953922,4/11/1932,10/19/2018
s80580t,19703,11300,35500,23330.44,6675.683696,12/8/2004,3/24/2021
n17467v,37767,199,48500,22343.5329,7548.737665,12/15/1936,1/11/2030
g37218y,22183,265,49500,22410.3731,6104.592031,9/26/1951,7/13/2022
c37414j,4656,467,39500,21189.4082,5900.980262,10/10/1976,10/15/2024
t49619x,12996,6000,48990,21980.623,7898.702973,10/12/1953,4/2/2024
f79483q,30500,378,33800,18872.4348,6399.100173,3/16/1928,1/20/2026
q84660w,18243,15500,21800,18188.3846,1658.524531,10/27/1987,1/3/2023
l78822l,22006,14850,32150,23759.7931,4893.650449,10/15/1927,11/26/2025
u41168r,44920,270,89000,23848.7107,7874.973986,4/26/1975,9/18/2026
r65327t,20518,263,42500,22826.1474,5173.46101,4/4/1961,6/20/2024
f38032z,31588,219,42500,23412.163,5874.66086,3/23/1965,4/25/2024
v44262t,26238,15490,32900,21978.9167,3866.999647,10/18/1958,12/25/2022
e48449n,17151,14000,32200,20099.2188,3864.703366,11/24/2012,6/15/2021
y50656h,18704,8911,26800,19860,4140.829854,3/4/1979,3/14/2018
e73178d,8960,350,45500,28694.6818,8721.815222,7/25/1998,4/12/2019
b23698x,8289,112,56200,25578.2089,9740.349121,4/12/1930,9/8/2028
q57369b,13348,316,68500,28678.6195,9494.83082,4/28/1913,12/13/2028
u12356s,6307,320,52900,28582.4034,8562.069456,2/2/2013,2/24/2025
q72786k,34128,285,39999,25764.4225,7558.418315,6/12/2001,6/23/2028
w72472i,31196,15000,42999,27122.1429,7230.660663,9/13/1958,6/3/2030
t48636u,28640,9950,35000,26712.12,5121.175,4/3/1940,6/16/2030
x84427t,25665,21490,27500,23570,1770.885757,12/11/1966,6/14/2018
h79738e,45232,393,50500,29277.3,9506.048065,4/24/1963,4/23/2023
f57639u,52100,531,62900,32018.1731,10489.20598,10/25/1904,3/4/2030
g62854w,22293,332,46000,32277.8049,9364.99141,10/18/1990,12/19/2024
b46227m,21279,15400,38900,29006.2143,6890.256901,12/14/1971,5/21/2018
i34219z,22892,17850,49700,31246.3846,8005.124715,7/5/1981,6/2/2028
z54929o,29007,22250,42600,28995.5333,5669.47824,7/5/2012,7/22/2026
n31886o,37157,21500,45500,29273.4375,7242.828168,9/25/1951,7/22/2022
o82435b,23566,22600,46099,32944.6786,5933.641787,6/20/1918,9/8/2027
k49525x,35714,20990,51990,34558.697,8485.25121,2/19/1970,11/18/2024
k25476m,30134,22450,63500,35749.08,10290.00269,10/2/1919,5/15/2018
t84834d,25224,23490,49990,34497.7857,8586.722443,11/26/1964,1/15/2023
v83629y,37387,24990,74899,47628,14339.68707,12/26/2001,7/3/2026
q89855r,26799,22500,69450,45560.4348,14256.83832,8/14/1944,7/26/2030
f70029i,69592,580,74900,40903.45,18240.59629,2/21/1925,7/25/2026
q15575m,40537,444,49900,31566.4545,12680.36872,4/12/1993,1/15/2023
h13654s,14368,400,59000,29112.7143,14251.65689,7/2/2016,2/24/2021
y53897a,38676,22000,65990,36310,16431.10668,7/14/1918,12/4/2028
w10229w,33142,29900,46500,37185.619,4774.077118,12/27/1997,4/27/2018
d89152n,28422,23500,48500,36273.6875,5457.504715,11/2/1968,11/28/2019
o70875q,26103,24000,35900,32232.5,3697.594094,7/18/2008,11/18/2023
e74496w,33760,29500,76999,50630.0588,12359.59516,4/17/1964,5/3/2028
l17092i,38150,593,61999,42124.2083,14561.22632,10/27/1927,4/9/2024
y13352i,33416,30000,63000,42921.7273,9450.994215,3/3/1972,10/23/2025
u65017g,3742,162,14990,9859.9623,2454.760142,1/23/1994,10/7/2018
n70783e,1632,145,13600,9637.1282,2293.894183,3/6/1944,5/27/2024
q78139k,11112,122,13999,9624.76,3319.03555,4/11/1915,3/13/2024
v93918g,4230,101,17900,10760.8125,3939.586419,8/16/1935,2/20/2030
n58664p,23405,123,24200,12824.1807,3747.023041,6/24/1945,4/27/2018
w86633v,11144,4400,17500,12011.85,3077.004999,11/21/1965,10/6/2029
d88853z,14294,189,18000,9658.8125,4366.791717,3/4/1965,7/11/2020
s44033s,9136,272,30500,15838.5781,5509.634839,10/23/1906,10/23/2020
k95194u,2353,265,34900,15540.1236,5959.33634,10/28/1977,9/14/2018
g62427r,15105,222,26500,15213.7115,4153.151486,4/4/1976,10/22/2027
g11234i,3825,157,25000,14593.4054,6358.383117,8/6/1980,4/23/2019
k70486d,59484,9300,70000,21278.6571,8646.565736,11/23/1921,7/3/2028
p14129r,47899,329,49950,19579.0294,6138.728361,8/3/1953,7/18/2025
z14539g,15012,215,40500,19139.9344,4645.772856,6/11/1933,8/2/2026
e93428u,14792,5000,30000,19371.9259,5025.032647,1/19/1922,7/26/2023
f85411v,25591,300,33400,21414.5208,7932.424414,7/15/1991,11/19/2024
j16382a,24892,217,53695,25698.0274,9625.356551,9/23/1963,12/19/2019
s78180w,29384,199,53900,22359.0682,10544.93721,10/20/2001,12/24/2029
v60138s,32690,301,41900,23502.5429,11678.61237,5/13/1976,7/22/2021
w38439q,20664,6499,25000,18999,4285.223545,12/8/1962,3/12/2021
n36970n,42408,9500,42500,27730.8043,6752.724969,10/9/2004,11/3/2018
t93235s,34206,510,61500,27941.181,8274.081657,10/19/2004,5/27/2025
h89646f,20282,350,48900,27011.0722,6502.84778,2/3/1976,5/18/2019
o59489z,18356,11000,37900,27175.5,5421.412782,9/25/1958,4/13/2027
a30857c,29581,300,56900,29326.5319,12904.77847,9/19/1975,2/4/2023
h29887u,14182,275,63900,32786.6667,9168.453721,2/7/2015,5/15/2020
i18439m,18360,340,55800,31114.155,9173.596445,12/28/1971,2/19/2029
h50338g,1250,340,46300,31294.2083,8503.28171,6/16/1907,11/7/2024
q15695x,38841,379,39400,24705.7333,11207.94656,2/17/1957,5/6/2023
z18196k,25124,266,59999,40876.5161,12057.12345,11/24/1996,8/22/2023
e46424f,56289,284,66500,37932.2319,10959.71764,6/27/1935,7/27/2018
a77019g,60193,519,64500,36795.2292,10391.39851,1/23/1928,10/12/2018
w81648f,9593,435,64999,36016.7778,17615.42516,8/10/1956,11/6/2026
x99458f,63170,21900,78900,35995.9333,14315.25842,11/2/2006,3/4/2020
n11846u,49221,22300,82800,33723,12300.11054,12/26/1968,1/14/2018
o25545q,72106,17490,80900,35414.1333,13772.8755,6/8/1928,8/12/2024
e86197l,45655,27300,56200,37671.9767,6754.734149,10/25/1983,2/6/2025
r51747k,54411,20990,58200,45277.1818,13792.88477,2/3/1915,3/14/2024
u82971x,5256,989,75400,54156.2778,17372.71846,2/17/1965,8/22/2028
l11347e,41222,25490,73000,49492.375,17182.17318,3/10/1932,10/9/2023
l10545x,56893,699,60000,38542.6875,12924.90124,11/22/1985,12/24/2025
q70949o,25390,487,82700,39683.32,13065.07229,5/22/1963,7/28/2023
x29193z,50118,33000,68450,50372.6364,10736.26507,11/16/1969,10/2/2028
x33317x,69579,33950,85800,58096.25,14002.93357,3/6/1901,8/15/2026
